X,Y,field_1,city,course1,course2,course3,course4,course5,course6,course7,course8,course9,course10,course11,course12,course13,course14,course15,course16,lon,lat,website1,website2,website3,website4,website5,website6,website7,website8,website9,website10,website11,website12,website13,website14,website15,website16,code,title
12.0991466,54.0924406,175,Rostock,EMSHIP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0991466,54.0924406,http://www.emship.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rostock,Rostock
4.4777325,51.9244201,176,Rotterdam,EMLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4777325,51.9244201,http://www.emle.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rotterdam,Rotterdam
6.9969327,49.2401572,177,Saarbrücken,AMASE,LCT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9969327,49.2401572,http://www.amase-master.net/,http://www.lct-master.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saarbrücken,Saarbrücken
4.40334368092866,45.4495638357423,178,Saint-Etienne,Dyclam,COSI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.3350986,59.9342802,http://www.dyclam.eu/fr/,http://www.master-colorscience.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint-Etienne,Saint-Etienne
30.3266237812179,59.9150156990742,179,Saint Petersburg,PERCCOM,WACOMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3871779,45.439695,http://perccom.univ-lorraine.fr/,"http://erasmusmundus.uca.es/en/content,3,erasmus-mundus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Saint Petersburg,Saint Petersburg
13.05501,47.80949,180,Salzburg,DCLead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05501,47.80949,http://www.dclead.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Salzburg,Salzburg
-1.9812313,43.318334,181,San Sebastian,LCT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9812313,43.318334,http://www.lct-master.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,San Sebastian,San Sebastian
-3.8099803,43.4623057,182,Santander,MEGEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8099803,43.4623057,http://www.ua.ac.be/egei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santander,Santander
-8.704075,39.2848804,183,Santarém,EMECC NURSING,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.704075,39.2848804,http://masternursing.uniovi.es/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santarém,Santarém
-8.5448445,42.8782132,184,Santiago de Compostela,EMLex ,CWCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.5448445,42.8782132,http://www.emlex.phil.uni-erlangen.de/,http://www.munduscrossways.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santiago de Compostela,Santiago de Compostela
-46.3288865,-23.9678823,185,Santos,WACOMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.3288865,-23.9678823,"http://erasmusmundus.uca.es/en/content,3,erasmus-mundus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Santos,Santos
-47.8909142,-22.0087086,186,Sao Carlos,EUROPHILOSOPHIE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.8909142,-22.0087086,http://europhilomem.hypotheses.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sao Carlos,Sao Carlos
-5.9844589,37.3890924,187,Seville,EMMCMSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.9844589,37.3890924,http://www.iuav.it/Didattica1/master/master---I1/Erasmus-Mu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Seville,Seville
-1.470085,53.381129,188,Sheffield,CWCN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.470085,53.381129,http://www.munduscrossways.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sheffield,Sheffield
18.0084334,59.3688791,189,Solna,EMPHID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0084334,59.3688791,http://www.pubhealthdisasters.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solna,Solna
-1.4043509,50.9097004,190,Southampton,MEREMMC,CoMEM,EMECS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.4043509,50.9097004,http://www.merconsortium.eu/,http://www.ntnu.edu/studies/mscomem,http://www.emecs.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southampton,Southampton
-2.7967214,56.3397753,191,St. Andrews,CWCN,DESEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7967214,56.3397753,http://www.munduscrossways.eu/,http://www.cs.nuim.ie/courses/desem/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,St. Andrews,St. Andrews
5.7331073,58.9699756,192,Stavanger,MFAMILY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7331073,58.9699756,http://www.mfamily.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stavanger,Stavanger
18.860152,-33.9321045,193,Stellenbosch,EMLex ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.860152,-33.9321045,http://www.emlex.phil.uni-erlangen.de/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stellenbosch,Stellenbosch
18.0685808,59.3293235,194,Stockholm,ME3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.0685808,59.3293235,http://www.emn.fr/z-de/me3-site/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stockholm,Stockholm
-2.179404,53.002668,195,Stoke-on-Trent,MEGEI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.179404,53.002668,http://www.ua.ac.be/egei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stoke-on-Trent,Stoke-on-Trent
7.7521113,48.5734053,196,Strasbourg,CLE,EUROCULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7521113,48.5734053,http://www.cle.unibo.it/site/,https://www.euroculturemaster.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strasbourg,Strasbourg
9.1829321,48.7758459,197,Stuttgart,MCM,Dyclam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1829321,48.7758459,http://www.cimne.com/cm-master/,http://www.dyclam.eu/fr/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stuttgart,Stuttgart
-3.943646,51.62144,198,Swansea,MUNDUS JOURNALISM,MCM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.943646,51.62144,http://www.mundusjournalism.com/,http://www.cimne.com/cm-master/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Swansea,Swansea
14.5528116,53.4285438,199,Szczecin,EMSHIP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5528116,53.4285438,http://www.emship.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Szczecin,Szczecin
20.1414253,46.2530102,200,Szeged,CHOREOMUNDUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1414253,46.2530102,http://www.choreomundus.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Szeged,Szeged
24.7535746,59.4369608,201,Tallinn,KINOEYES | KEM,IMAESC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7535746,59.4369608,http://www.kinoeyes.eu/,http://www.gla.ac.uk/postgraduate/erasmusmundus/imaesc/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tallinn,Tallinn
23.7609535,61.4977524,202,Tampere,MARIHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7609535,61.4977524,http://www.marihe.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tampere,Tampere
1.2444909,41.1188827,203,Tarragona,IMQP,WINTOUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2444909,41.1188827,https://sites.google.com/a/unife.it/quaternary-prehistory/,http://www.wintour-master.eu/en_index/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tarragona,Tarragona
26.7290063,58.3776252,204,Tartu,IMRCEES,EACH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7290063,58.3776252,http://www.gla.ac.uk/postgraduate/erasmusmundus/imrcees/,http://www.analyticalchemistry.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tartu,Tartu
44.827096,41.7151377,205,Tbilisi,IMRCEES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.827096,41.7151377,http://www.gla.ac.uk/postgraduate/erasmusmundus/imrcees/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tbilisi,Tbilisi
4.3006999,52.0704978,206,The Hague,MUNDUS MAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3006999,52.0704978,http://www.mundusmapp.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Hague,The Hague
22.9444191,40.6400629,207,Thessaloniki,ARCHMAT,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9444191,40.6400629,http://www.erasmusmundus-archmat.uevora.pt/,http://www.cle.unibo.it/site/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thessaloniki,Thessaloniki
21.2086793,45.7488716,208,Timisoara,SUSCOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2086793,45.7488716,http://steel.fsv.cvut.cz/suscos/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timisoara,Timisoara
139.6917064,35.6894875,209,Tokyo,EUROPHILOSOPHIE,SPACEMASTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.6917064,35.6894875,http://europhilomem.hypotheses.org/,http://www.spacemaster.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tokyo,Tokyo
-8.4042526,39.6052067,210,Tomar,IMQP,Dyclam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.4042526,39.6052067,https://sites.google.com/a/unife.it/quaternary-prehistory/,http://www.dyclam.eu/fr/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tomar,Tomar
7.6868565,45.070312,211,Torino,MAMASELF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6868565,45.070312,http://www.mamaself.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Torino,Torino
1.444209,43.604652,212,Toulouse,SPACEMASTER,TCCM,EM-SANF,EUROPHILOSOPHIE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.444209,43.604652,http://www.spacemaster.eu/,http://www.emtccm.org/,http://www.emsanf.eu/UK/,http://europhilomem.hypotheses.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Toulouse,Toulouse
0.68484,47.394144,213,Tours,IT4BI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68484,47.394144,http://it4bi.univ-tours.fr/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tours,Tours
39.7167633,41.0026969,214,Trabzon,MEDfOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7167633,41.0026969,http://www.medfor.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trabzon,Trabzon
11.1217486,46.0747793,215,Trento,LCT,CoDe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1217486,46.0747793,http://www.lct-master.org/,http://www.erasmusmundus-code.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trento,Trento
10.3950528,63.4305149,216,Trondheim,CoMEM,EWEM,EMECS,CHOREOMUNDUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3950528,63.4305149,http://www.ntnu.edu/studies/mscomem,http://www.windenergymaster.eu/,http://www.emecs.eu/,http://www.choreomundus.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trondheim,Trondheim
7.6868565,45.070312,217,Turin,VINIFERA,EPOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6868565,45.070312,http://vinifera-euromaster.eu/,http://www.epog.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turin,Turin
22.2666303,60.4518126,218,Turku,EACH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2666303,60.4518126,http://www.analyticalchemistry.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Turku,Turku
13.2345794,46.0710668,219,Udine,VINIFERA,EUROCULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2345794,46.0710668,http://vinifera-euromaster.eu/,https://www.euroculturemaster.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Udine,Udine
20.2630354,63.8258471,220,Umea,MSPME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2630354,63.8258471,http://www.mspme.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Umea,Umea
17.6389267,59.8585638,221,Uppsala,MEME,EACH,IMIM Med,EUROCULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6389267,59.8585638,http://www.evobio.eu/,http://www.analyticalchemistry.eu/,http://www.innovativemedicine.eu/,https://www.euroculturemaster.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Uppsala,Uppsala
5.1214201,52.0907374,222,Utrecht,GEMMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1214201,52.0907374,http://masteres.ugr.es/gemma/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utrecht,Utrecht
-0.3762881,39.4699075,223,Valencia,PlantHealth,TCCM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3762881,39.4699075,http://planthealth.upv.es/,http://www.emtccm.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valencia,Valencia
-4.7245321,41.652251,224,Valladolid,MEDfOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.7245321,41.652251,http://www.medfor.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valladolid,Valladolid
12.3155151,45.4408474,225,Venice,MIM,QEM,EMMCMSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3155151,45.4408474,http://www.mastermimplus.eu/,http://erasmusmundus-qem.univ-paris1.fr/,http://www.iuav.it/Didattica1/master/master---I1/Erasmus-Mu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Venice,Venice
10.1144355,59.1707862,226,Vestfold,SSI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1144355,59.1707862,http://ssi-master.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vestfold,Vestfold
16.3738189,48.2081743,227,Vienna,EUCOMOR,EMGS,EMLE,4CITIES,CARTO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3738189,48.2081743,http://www.eucomor.net/,http://www.globalstudies-masters.info/,http://www.emle.org/,http://www.4cities.eu/,http://www.cartographymaster.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vienna,Vienna
-7.7457274,41.3003527,228,Vila Rea,IMQP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.7457274,41.3003527,https://sites.google.com/a/unife.it/quaternary-prehistory/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vila Rea,Vila Rea
25.2796514,54.6871555,229,Vilnius,EUROPHOTONICS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2796514,54.6871555,http://www.europhotonics.org/wordpress/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vilnius,Vilnius
12.107669,42.4206766,230,Viterbo,MEDfOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.107669,42.4206766,http://www.medfor.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Viterbo,Viterbo
5.6653948,51.9691868,231,Wageningen,EM-SANF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6653948,51.9691868,http://www.emsanf.eu/UK/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wageningen,Wageningen
21.0122287,52.2296756,232,Warsaw,EMLE,ADVANCES,EMARO+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0122287,52.2296756,http://www.emle.org/,http://www.socialworkadvances.org/,http://emaro.irccyn.ec-nantes.fr/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Warsaw,Warsaw
17.0385376,51.1078852,233,Wroclaw,MONABIP,EMGS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0385376,51.1078852,http://www.monabiphot.ens-cachan.fr/,http://www.globalstudies-masters.info/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wroclaw,Wroclaw
7.1507636,51.2562128,234,Wuppertal,EUROPHILOSOPHIE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1507636,51.2562128,http://europhilomem.hypotheses.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wuppertal,Wuppertal
9.9533548,49.7913044,235,Würzburg,SPACEMASTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9533548,49.7913044,http://www.spacemaster.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Würzburg,Würzburg
-1.0872979,53.9599651,236,York,MUNDUS MAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0872979,53.9599651,http://www.mundusmapp.org/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,York,York
-0.8897421,41.6488696,237,Zaragoza,EDAMUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8897421,41.6488696,http://www.master-edamus.eu/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Zaragoza,Zaragoza
